date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:46	17471/17471	---M-Z	200	added ('OK')	application/x-javascript	etag:%22443f-6848251c-56368f31b98bdff6;gz%22	https://www.hardifinserv.in/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=8.4.1	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min3787.js	(from https://www.hardifinserv.in/)
12:57:46	23364/23364	---M-Z	200	added ('OK')	application/x-javascript	etag:%225b44-60b64ae0-6acb3cf87a72037b;gz%22	https://www.hardifinserv.in/wp-content/themes/consulting/assets/js/particles.min.js?ver=4.0.2	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/themes/consulting/assets/js/particles.min05da.js	(from https://www.hardifinserv.in/)
12:57:47	8103/8103	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fa7-6848251c-4b49dc5b85d04fff;gz%22	https://www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vc/vc_accordion/vc-accordion.min.js?ver=8.4.1	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vc/vc_accordion/vc-accordion.min3787.js	(from https://www.hardifinserv.in/)
12:57:47	1958/1958	---M-Z	200	added ('OK')	application/x-javascript	etag:%227a6-6848251c-21a49ac20eb83cd0;gz%22	https://www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vc/vc-tta-autoplay/vc-tta-autoplay.min.js?ver=8.4.1	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/js_composer/assets/lib/vc/vc-tta-autoplay/vc-tta-autoplay.min3787.js	(from https://www.hardifinserv.in/)
12:57:47	95259/95259	---MCZ	200	added ('OK')	text/html	etag:%22395666-1751873267;gz%22	https://www.hardifinserv.in/products/loans-procurement/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/products/loans-procurement/index.html	(from https://www.hardifinserv.in/)
12:57:47	53180/53180	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cfbc-60b64ae0-8c5a59b9588be68b;gz%22	https://www.hardifinserv.in/wp-content/themes/consulting/assets/js/slick.min.js?ver=4.0.2	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/themes/consulting/assets/js/slick.min05da.js	(from https://www.hardifinserv.in/)
12:57:49	100323/100323	---MCZ	200	added ('OK')	text/html	etag:%22395581-1751871136;gz%22	https://www.hardifinserv.in/services-grid/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/services-grid/index.html	(from https://www.hardifinserv.in/)
12:57:50	95746/95746	---MCZ	200	added ('OK')	text/html	etag:%22395606-1751871699;gz%22	https://www.hardifinserv.in/products/nri-services/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/products/nri-services/index.html	(from https://www.hardifinserv.in/)
12:57:50	94605/94605	---MCZ	200	added ('OK')	text/html	etag:%22395601-1751871672;gz%22	https://www.hardifinserv.in/service/tax-planning/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/service/tax-planning/index.html	(from https://www.hardifinserv.in/)
12:57:50	94628/94628	---MCZ	200	added ('OK')	text/html	etag:%22395602-1751871677;gz%22	https://www.hardifinserv.in/service/wealth-management/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/service/wealth-management/index.html	(from https://www.hardifinserv.in/)
12:57:52	94298/94298	---MCZ	200	added ('OK')	text/html	etag:%22395603-1751871681;gz%22	https://www.hardifinserv.in/service/goal-based-investing/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/service/goal-based-investing/index.html	(from https://www.hardifinserv.in/)
12:57:52	96063/96063	---MCZ	200	added ('OK')	text/html	etag:%22395668-1751873270;gz%22	https://www.hardifinserv.in/service/financial-planning/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/service/financial-planning/index.html	(from https://www.hardifinserv.in/)
12:57:53	92172/92172	---MCZ	200	added ('OK')	text/html	etag:%22395669-1751873271;gz%22	https://www.hardifinserv.in/category/blog/hardi-times/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/category/blog/hardi-times/index.html	(from https://www.hardifinserv.in/)
12:57:53	95519/95519	---MCZ	200	added ('OK')	text/html	etag:%22395670-1751873271;gz%22	https://www.hardifinserv.in/knowledge-center/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/knowledge-center/index.html	(from https://www.hardifinserv.in/)
12:57:53	95755/95755	---MCZ	200	added ('OK')	text/html	etag:%22395671-1751873272;gz%22	https://www.hardifinserv.in/knowledge-center/mutual-funds-faqs/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/knowledge-center/mutual-funds-faqs/index.html	(from https://www.hardifinserv.in/)
12:57:53	95701/95701	---MCZ	200	added ('OK')	text/html	etag:%22395672-1751873272;gz%22	https://www.hardifinserv.in/knowledge-center/sip-faqs/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/knowledge-center/sip-faqs/index.html	(from https://www.hardifinserv.in/)
12:57:53	94347/94347	---MCZ	200	added ('OK')	text/html	etag:%22395594-1751871585;gz%22	https://www.hardifinserv.in/knowledge-center/insurance-faqs/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/knowledge-center/insurance-faqs/index.html	(from https://www.hardifinserv.in/)
12:57:54	94299/94299	---MCZ	200	added ('OK')	text/html	etag:%22395595-1751871598;gz%22	https://www.hardifinserv.in/knowledge-center/images/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/knowledge-center/images/index.html	(from https://www.hardifinserv.in/)
12:57:54	57832/57832	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e1e8-5b227395-15b069ea47596ed8;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm.eot?p4x1x	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm93ff.eot	(from https://www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm.css?ver=1.0)
12:57:54	94293/94293	---MCZ	200	added ('OK')	text/html	etag:%22395596-1751871606;gz%22	https://www.hardifinserv.in/knowledge-center/video/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/knowledge-center/video/index.html	(from https://www.hardifinserv.in/)
12:57:54	57684/57684	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22e154-5b227395-4662571c52dac4e9;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm.ttf?p4x1x	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm93ff.ttf	(from https://www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm.css?ver=1.0)
12:57:54	92892/92892	---MCZ	200	added ('OK')	text/html	etag:%22395673-1751873274;gz%22	https://www.hardifinserv.in/category/blog/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/category/blog/index.html	(from https://www.hardifinserv.in/)
12:57:54	57760/57760	---M--	200	added ('OK')	application/font-woff	etag:%22e1a0-5b227395-e320f602b2444974;;;%22	https://www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm.woff?p4x1x	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm93ff.woff	(from https://www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm.css?ver=1.0)
12:57:55	236402/236402	---M-Z	200	added ('OK')	image/svg+xml	etag:%2239b72-5b227395-fa3e99183e14566e;gz%22	https://www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm.svg?p4x1x	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm93ff.svg	(from https://www.hardifinserv.in/wp-content/uploads/stm_fonts/stm/stm.css?ver=1.0)
12:57:55	88655/88655	---MCZ	200	added ('OK')	text/html	etag:%22395597-1751871609;gz%22	https://www.hardifinserv.in/calculator/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/calculator/index.html	(from https://www.hardifinserv.in/)
12:57:55	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-5deabcd6-642e8ae9f55c6bfa;gz%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:55	85439/85439	---MCZ	200	added ('OK')	text/html	etag:%22395598-1751871611;gz%22	https://www.hardifinserv.in/calculator/sip-calculator/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/calculator/sip-calculator/index.html	(from https://www.hardifinserv.in/)
12:57:55	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%221d70-5deabcd6-748c2e487021c839;;;%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:56	11968/11968	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222ec0-5deabcd6-ba76c79a125302c;gz%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:56	13691/13691	---M-Z	200	added ('OK')	image/svg+xml	etag:%22357b-5deabcd6-64c709cb775a0c2;gz%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:56	85524/85524	---MCZ	200	added ('OK')	text/html	etag:%22395566-1751870613;gz%22	https://www.hardifinserv.in/calculator/education-planner/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/calculator/education-planner/index.html	(from https://www.hardifinserv.in/)
12:57:56	326/326	---M-Z	200	added ('OK')	text/plain	etag:%22146-5deabcd4-15a1bbbfece2b2a6;gz%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/openhand.cur	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/openhand.cur	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:56	326/326	---M-Z	200	added ('OK')	text/plain	etag:%22146-5deabcd4-7527118abaac5b6a;gz%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/closedhand.cur	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/closedhand.cur	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:57	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5deabc84-19bc359ecc5d92b;;;%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/gridtile.png	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:57	85476/85476	---MCZ	200	added ('OK')	text/html	etag:%22395583-1751871154;gz%22	https://www.hardifinserv.in/calculator/retirement-planner/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/calculator/retirement-planner/index.html	(from https://www.hardifinserv.in/)
12:57:57	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5deabc84-6b324e59221de67b;;;%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:57	86936/86936	---MCZ	200	added ('OK')	text/html	etag:%22395674-1751873277;gz%22	https://www.hardifinserv.in/calculator/sip-delay-calculator/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/calculator/sip-delay-calculator/index.html	(from https://www.hardifinserv.in/)
12:57:57	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5deabc84-993eb9efebd66da3;;;%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:58	71/71	---M--	200	added ('OK')	image/png	etag:%2247-5deabc84-c435b303e5a3e96a;;;%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:58	95737/95737	---MCZ	200	added ('OK')	text/html	etag:%22395675-1751873278;gz%22	https://www.hardifinserv.in/calculator/return-calculator/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/calculator/return-calculator/index.html	(from https://www.hardifinserv.in/)
12:57:58	90/90	---M--	200	added ('OK')	image/png	etag:%225a-5deabc84-c896f3466ec9373;;;%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:58	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5deabc84-867afbdf0d431124;;;%22	https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/loader.gif	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://www.hardifinserv.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.11)
12:57:59	95707/95707	---MCZ	200	added ('OK')	text/html	etag:%22395676-1751873279;gz%22	https://www.hardifinserv.in/calculator/goal-planner/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/calculator/goal-planner/index.html	(from https://www.hardifinserv.in/)
12:57:59	130906/130906	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ff5a-61fa853a-60df8dcfd3a90982;gz%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400.eot	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400.eot	(from https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751862287)
12:57:59	130906/130906	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ff5a-61fa853a-60df8dcfd3a90982;gz%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400.eot?	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400d41d.eot	(from https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751862287)
12:58:00	95731/95731	---M-Z	200	added ('OK')	text/html	etag:%22395677-1751873280;gz%22	https://www.hardifinserv.in/calculator/marriage-planner/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/calculator/marriage-planner/index.html	(from https://www.hardifinserv.in/)
12:58:00	75336/75336	---M--	200	added ('OK')	font/woff2	etag:%2212648-61fa853a-e215b25673384291;;;%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400.woff2	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400.woff2	(from https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751862287)
12:58:00	88428/88428	---M--	200	added ('OK')	application/font-woff	etag:%221596c-61fa853a-406ce46a61c932b6;;;%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400.woff	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400.woff	(from https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751862287)
12:58:00	95719/95719	---MCZ	200	added ('OK')	text/html	etag:%22395678-1751873280;gz%22	https://www.hardifinserv.in/calculator/emi-calculator/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/calculator/emi-calculator/index.html	(from https://www.hardifinserv.in/)
12:58:00	130600/130600	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221fe28-61fa853a-c827759025a79705;gz%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400.ttf	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400.ttf	(from https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751862287)
12:58:01	700503/700503	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ab057-61fa853a-58ffe5126be7672e;gz%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400.svg	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-brands-400.svg	(from https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751862287)
12:58:01	107532/107532	---MCZ	200	added ('OK')	text/html	etag:%22395679-1751873281;gz%22	https://www.hardifinserv.in/downloads/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/downloads/index.html	(from https://www.hardifinserv.in/)
12:58:01	34394/34394	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22865a-61fa853a-a1b411c43eed1470;gz%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-regular-400.eot	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-regular-400.eot	(from https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751862287)
12:58:01	34394/34394	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22865a-61fa853a-a1b411c43eed1470;gz%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-regular-400.eot?	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-regular-400d41d.eot	(from https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751862287)
12:58:01	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%223510-61fa853a-3d8a936b2c1b9ff0;;;%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-regular-400.woff2	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-regular-400.woff2	(from https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751862287)
12:58:02	16804/16804	---M--	200	added ('OK')	application/font-woff	etag:%2241a4-61fa853a-9dc781c25dc650da;;;%22	https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-regular-400.woff	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/webfonts/fa-regular-400.woff	(from https://www.hardifinserv.in/wp-content/plugins/stm-post-type/theme-options/nuxy/metaboxes/assets/vendors/font-awesome.min.css?ver=1751862287)
12:58:02	94052/94052	---MCZ	200	added ('OK')	text/html	etag:%22395599-1751871629;gz%22	https://www.hardifinserv.in/downloads/mf-form/	E:/Hardi/Hardi%20Finserv/www.hardifinserv.in/downloads/mf-form/index.html	(from https://www.hardifinserv.in/)
